@relation 'train_dataset_4_unbalanced_normalized-weka.filters.unsupervised.attribute.NumericToNominal-R1,3,4,5,7,8,9,18,20,22-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1'

@attribute Auction {MANHEIM,OTHER,ADESA}
@attribute VehicleAge numeric
@attribute Make {CHEVROLET,KIA,DODGE,FORD,SUZUKI,HONDA,CHRYSLER,NISSAN,MAZDA,SATURN,PONTIAC,MITSUBISHI,JEEP,TOYOTA,HYUNDAI,BUICK,GMC,MERCURY,SCION,ISUZU,OLDSMOBILE,VOLKSWAGEN,ACURA,INFINITI,VOLVO,MINI,SUBARU,LINCOLN,LEXUS,CADILLAC,PLYMOUTH}
@attribute Transmission {AUTO,MANUAL,NULL,Manual}
@attribute WheelType {Covers,Alloy,Special,NULL}
@attribute VehOdo numeric
@attribute Nationality {AMERICAN,ASIAN,OTHER,NULL}
@attribute Size {MEDIUM,SPECIAL,SMALL,LARGE,NULL}
@attribute TopThreeAmericanName {GM,OTHER,CHRYSLER,FORD,NULL}
@attribute MMRAcquisitionAuctionAveragePrice numeric
@attribute MMRAcquisitionAuctionCleanPrice numeric
@attribute MMRAcquisitionRetailAveragePrice numeric
@attribute MMRAcquisitonRetailCleanPrice numeric
@attribute MMRCurrentAuctionAveragePrice numeric
@attribute MMRCurrentAuctionCleanPrice numeric
@attribute MMRCurrentRetailAveragePrice numeric
@attribute MMRCurrentRetailCleanPrice numeric
@attribute VNST {VA,FL,TX,NC,IL,CA,AZ,CO,OK,PA,NJ,TN,IN,SC,MO,OR,GA,IA,KY,UT,MD,AL,WV,OH,AR,LA,NM,NH,MA,WA,NV,MS,MN,NE,ID,MI,NY}
@attribute VehBCost numeric
@attribute IsOnlineSale {0,1}
@attribute WarrantyCost numeric
@attribute IsBadBuy {0,1}

@data
ADESA,0.555556,PONTIAC,AUTO,NULL,0.627043,AMERICAN,LARGE,GM,0.134336,0.159294,0.192266,0.206153,0.148106,0.175113,0.207852,0.240332,AZ,0.142339,0,0.214895,1
MANHEIM,0.777778,CHEVROLET,AUTO,Covers,0.591242,AMERICAN,SPECIAL,GM,0.055256,0.084733,0.120027,0.149347,0.066897,0.084587,0.120976,0.135955,TX,0.098024,0,0.633883,1
OTHER,0.777778,FORD,AUTO,NULL,0.713225,AMERICAN,SMALL,FORD,0.062977,0.105357,0.126193,0.155927,0.076627,0.119676,0.138917,0.170805,SC,0.079016,0,0.153638,1
MANHEIM,0.666667,FORD,AUTO,Alloy,0.581665,AMERICAN,MEDIUM,FORD,0.146851,0.175726,0.201568,0.221647,0.148021,0.182428,0.207223,0.240806,FL,0.16632,0,0.079306,1
MANHEIM,0.888889,DODGE,AUTO,Covers,0.703099,AMERICAN,MEDIUM,CHRYSLER,0.026264,0.036777,0.026259,0.035686,0.029785,0.040423,0.029779,0.039647,NC,0.050283,0,0.153638,1
ADESA,0.444444,CHEVROLET,AUTO,Alloy,0.705831,AMERICAN,MEDIUM,GM,0.124921,0.161725,0.124917,0.156956,0.125704,0.151134,0.185328,0.213875,NC,0.124878,0,0.129477,1
MANHEIM,0.666667,FORD,AUTO,Alloy,0.617186,AMERICAN,LARGE,FORD,0.171451,0.195596,0.171455,0.189829,0.176675,0.198983,0.176659,0.195213,TX,0.203563,0,0.124503,1
OTHER,0.888889,CHEVROLET,AUTO,Covers,0.829212,AMERICAN,MEDIUM,GM,0.030828,0.048822,0.085289,0.104244,0.05612,0.07532,0.104947,0.125637,LA,0.059676,0,0.352047,1
OTHER,0.777778,PONTIAC,AUTO,NULL,0.639812,AMERICAN,LARGE,GM,0.057753,0.083559,0.12497,0.136765,0.071479,0.098226,0.137712,0.151744,NC,0.111949,0,0.257533,1
ADESA,0.333333,CHEVROLET,AUTO,NULL,0.59567,AMERICAN,MEDIUM,GM,0.252598,0.294693,0.252598,0.286012,0.263485,0.305981,0.263482,0.300215,CO,0.154164,0,0.214895,1
ADESA,0.444444,CHEVROLET,AUTO,NULL,0.663348,AMERICAN,LARGE,GM,0.177794,0.208535,0.240213,0.261251,0.188951,0.219882,0.268511,0.281678,CA,0.18124,0,0.214895,1
OTHER,0.333333,PONTIAC,AUTO,Alloy,0.542284,AMERICAN,LARGE,GM,0.175096,0.203812,0.175096,0.197815,0.184284,0.215812,0.18428,0.211727,AL,0.152285,0,0.176379,1
MANHEIM,0.555556,CHEVROLET,AUTO,Alloy,0.756682,AMERICAN,MEDIUM,GM,0.205408,0.22888,0.271734,0.289553,0.210364,0.245676,0.300149,0.347107,TX,0.178145,0,0.111001,1
ADESA,0.666667,KIA,AUTO,NULL,0.64093,ASIAN,MEDIUM,OTHER,0.063092,0.080485,0.124252,0.141411,0.07674,0.095201,0.137005,0.156366,NC,0.099682,0,0.048465,1
ADESA,0.777778,DODGE,AUTO,Alloy,0.799526,AMERICAN,SPECIAL,CHRYSLER,0.087577,0.116731,0.156545,0.180864,0.094985,0.118988,0.160603,0.186694,TX,0.103218,0,0.249574,1
MANHEIM,0.555556,SUZUKI,AUTO,Covers,0.507972,ASIAN,MEDIUM,OTHER,0.053734,0.07076,0.113302,0.117152,0.057902,0.080599,0.119484,0.128635,NJ,0.069291,0,0.010091,1
ADESA,0.777778,CHEVROLET,AUTO,NULL,0.735211,AMERICAN,MEDIUM,GM,0.122797,0.147053,0.178738,0.198795,0.130003,0.152509,0.193604,0.213326,AZ,0.170741,0,0.153638,1
MANHEIM,0.777778,FORD,AUTO,Covers,0.788713,AMERICAN,SMALL,FORD,0.107871,0.126541,0.18315,0.190583,0.119537,0.140932,0.184647,0.203058,SC,0.135819,0,0.208641,1
MANHEIM,0.555556,CHEVROLET,AUTO,Alloy,0.730738,AMERICAN,MEDIUM,GM,0.189448,0.22262,0.253661,0.286539,0.206941,0.245923,0.272911,0.309134,TX,0.175935,0,0.16643,1
OTHER,0.333333,CHRYSLER,AUTO,Covers,0.540246,AMERICAN,MEDIUM,CHRYSLER,0.137953,0.161054,0.208824,0.220342,0.15382,0.178386,0.212802,0.234436,TX,0.132062,0,0.107021,1
OTHER,0.777778,VOLKSWAGEN,AUTO,NULL,0.647729,OTHER,SPECIAL,OTHER,0.091681,0.105469,0.153648,0.157659,0.104913,0.119786,0.165973,0.172529,TX,0.111175,0,0.107732,1
OTHER,0.555556,CHEVROLET,AUTO,Covers,0.740306,AMERICAN,MEDIUM,GM,0.178742,0.209709,0.178738,0.203516,0.234605,0.276887,0.300516,0.328545,CA,0.20511,0,0.240193,1
OTHER,0.444444,DODGE,AUTO,Covers,0.451556,AMERICAN,SPECIAL,CHRYSLER,0.092428,0.123969,0.092412,0.120316,0.109863,0.143462,0.109845,0.140751,OK,0.08211,0,0.112138,1
MANHEIM,0.555556,NISSAN,AUTO,Alloy,0.649497,ASIAN,LARGE,OTHER,0.273667,0.309085,0.273648,0.299975,0.236133,0.253815,0.328567,0.331168,TX,0.240253,0,0.115122,1
MANHEIM,0.888889,BUICK,AUTO,Covers,0.450943,AMERICAN,MEDIUM,GM,0.053189,0.074812,0.053183,0.072602,0.061211,0.082552,0.061208,0.080993,FL,0.081226,0,0.190165,1
ADESA,0.777778,PONTIAC,AUTO,Alloy,0.775971,AMERICAN,LARGE,GM,0.069436,0.092865,0.135814,0.156303,0.068254,0.088767,0.136639,0.154092,TX,0.092388,0,0.311114,1
ADESA,0.444444,KIA,AUTO,Covers,0.38817,ASIAN,SMALL,OTHER,0.054653,0.070033,0.054645,0.067981,0.222782,0.262093,0.222781,0.257145,NC,0.083547,0,0.002843,1
MANHEIM,0.444444,FORD,AUTO,Covers,0.685541,AMERICAN,MEDIUM,FORD,0.106923,0.154766,0.106924,0.150201,0.119933,0.168294,0.119929,0.165109,TX,0.085868,0,0.074048,1
MANHEIM,0.666667,FORD,AUTO,Alloy,0.744562,AMERICAN,MEDIUM,FORD,0.072392,0.096694,0.144664,0.173179,0.076684,0.106998,0.130196,0.16361,TX,0.104213,0,0.074048,1
MANHEIM,1,MAZDA,AUTO,Alloy,0.622155,ASIAN,SMALL,OTHER,0.071617,0.089009,0.136186,0.140231,0.108562,0.133562,0.163851,0.183571,FL,0.122116,0,0.174389,1
OTHER,0.888889,FORD,AUTO,NULL,0.774114,AMERICAN,SPECIAL,FORD,0.057897,0.079228,0.131641,0.175213,0.071621,0.093964,0.144286,0.189992,SC,0.101118,0,0.290506,1
OTHER,0.666667,CHEVROLET,AUTO,Alloy,0.689428,AMERICAN,LARGE,GM,0.120845,0.157198,0.186126,0.208413,0.10975,0.144122,0.182604,0.205256,WV,0.108744,0,0.240193,1
OTHER,0.333333,CHRYSLER,AUTO,NULL,0.551032,AMERICAN,MEDIUM,CHRYSLER,0.14002,0.160998,0.140013,0.156253,0.152547,0.174426,0.152537,0.17113,SC,0.138692,0,0.107021,1
OTHER,0.222222,CHEVROLET,AUTO,Covers,0.626249,AMERICAN,MEDIUM,GM,0.193496,0.222061,0.260359,0.276017,0.209685,0.230991,0.275896,0.300615,SC,0.154164,0,0.048465,1
MANHEIM,0.555556,CHRYSLER,AUTO,Covers,0.798597,AMERICAN,MEDIUM,CHRYSLER,0.063666,0.075678,0.063654,0.073456,0.162267,0.188774,0.205308,0.226531,NM,0.087304,0,0.145395,1
MANHEIM,0.444444,CHEVROLET,AUTO,Alloy,0.602235,AMERICAN,SPECIAL,GM,0.181095,0.222396,0.181076,0.215846,0.161401,0.205582,0.231764,0.262816,TX,0.143665,0,0.231524,1
MANHEIM,0.222222,DODGE,AUTO,Covers,0.518504,AMERICAN,MEDIUM,CHRYSLER,0.225214,0.237571,0.286618,0.286665,0.247277,0.261735,0.301145,0.303313,FL,0.182566,0,0.079306,1
ADESA,0.333333,CHRYSLER,AUTO,NULL,0.641507,AMERICAN,MEDIUM,CHRYSLER,0.116367,0.139228,0.116359,0.135133,0.129239,0.153004,0.129227,0.15012,TX,0.109849,0,0.131751,1
MANHEIM,0.555556,NISSAN,AUTO,NULL,0.681862,ASIAN,SMALL,OTHER,0.085711,0.107956,0.153834,0.162004,0.091393,0.110298,0.159765,0.170056,AZ,0.12742,0,0.018761,1
MANHEIM,0.777778,DODGE,AUTO,Covers,0.698725,AMERICAN,SPECIAL,CHRYSLER,0.058901,0.083308,0.058897,0.080864,0.089667,0.113323,0.177942,0.224793,AZ,0.108633,0,0.227544,1
MANHEIM,0.888889,FORD,AUTO,Covers,0.467644,AMERICAN,MEDIUM,FORD,0.150508,0.175944,0.187108,0.205588,0.064747,0.082277,0.113748,0.125137,SC,0.095372,0,0.084139,1
OTHER,0.444444,PONTIAC,AUTO,NULL,0.71364,AMERICAN,SPECIAL,GM,0.164418,0.213677,0.22812,0.260999,0.154669,0.18999,0.224038,0.245978,FL,0.146318,0,0.277146,1
ADESA,0.444444,CHRYSLER,AUTO,NULL,0.577463,AMERICAN,MEDIUM,CHRYSLER,0.12294,0.142693,0.194286,0.205374,0.13467,0.154847,0.194311,0.209903,CA,0.142229,0,0.107021,1
ADESA,0.222222,MAZDA,AUTO,Alloy,0.593181,ASIAN,MEDIUM,OTHER,0.276795,0.302853,0.335708,0.333225,0.268973,0.293386,0.33776,0.350555,AZ,0.152948,0,0.115122,1
ADESA,0.777778,CHEVROLET,AUTO,NULL,0.730594,AMERICAN,LARGE,GM,0.124663,0.149428,0.124651,0.145028,0.137414,0.163041,0.137398,0.159963,NC,0.196269,0,0.153638,1
MANHEIM,0.888889,CHEVROLET,AUTO,NULL,0.691258,AMERICAN,SMALL,GM,0.012974,0.025012,0.01297,0.024284,0.027353,0.040616,0.027343,0.039847,NM,0.071833,0,0.153638,1
ADESA,0.444444,NISSAN,AUTO,Covers,0.52323,ASIAN,MEDIUM,OTHER,0.164734,0.196853,0.164731,0.19106,0.176902,0.209707,0.176894,0.205756,AZ,0.180576,0,0.023877,1
MANHEIM,0.555556,DODGE,AUTO,Covers,0.386899,AMERICAN,SPECIAL,CHRYSLER,0.083788,0.110527,0.151309,0.162707,0.109298,0.13788,0.167675,0.17845,MD,0.149412,0,0.092951,1
OTHER,0.333333,CHEVROLET,AUTO,Covers,0.475048,AMERICAN,LARGE,GM,0.190223,0.213509,0.243827,0.257107,0.182983,0.205417,0.236269,0.255521,OR,0.163005,0,0.147527,1
MANHEIM,0.888889,FORD,AUTO,Alloy,0.819996,AMERICAN,SPECIAL,FORD,0.0339,0.050806,0.087043,0.096786,0.050491,0.066877,0.104502,0.12199,FL,0.074596,0,0.290506,1
MANHEIM,0.555556,CHEVROLET,AUTO,Alloy,0.616411,AMERICAN,MEDIUM,GM,0.15374,0.184529,0.153728,0.179081,0.166407,0.199038,0.166392,0.195288,FL,0.160795,0,0.098493,1
MANHEIM,0.888889,CHRYSLER,AUTO,Alloy,0.807074,AMERICAN,MEDIUM,CHRYSLER,0.062059,0.083196,0.122498,0.132923,0.081804,0.101306,0.140698,0.163685,TX,0.093051,0,0.208641,1
MANHEIM,0.222222,SUZUKI,AUTO,NULL,0.475345,ASIAN,SMALL,OTHER,0.12871,0.15077,0.128691,0.146334,0.145702,0.165076,0.145701,0.161962,NC,0.11217,0,0.006111,1
OTHER,0.666667,FORD,AUTO,NULL,0.657874,AMERICAN,MEDIUM,FORD,0.122826,0.145907,0.122817,0.141612,0.144401,0.165159,0.144391,0.162037,TX,0.138361,0,0.141131,1
MANHEIM,0.444444,HONDA,AUTO,Alloy,0.191493,ASIAN,MEDIUM,OTHER,0.272231,0.305927,0.327601,0.346936,0.255735,0.284807,0.323931,0.342285,FL,0.273296,0,0,1
MANHEIM,0.444444,JEEP,AUTO,Alloy,0.753382,AMERICAN,MEDIUM,CHRYSLER,0.237987,0.263896,0.23798,0.256128,0.249088,0.275677,0.249077,0.270486,TX,0.195053,0,0.203383,1
OTHER,0.777778,CHRYSLER,AUTO,Covers,0.656828,AMERICAN,MEDIUM,CHRYSLER,0.042655,0.059833,0.042658,0.058061,0.057449,0.071882,0.124015,0.15644,SC,0.103329,0,0.174389,1
MANHEIM,0.444444,PONTIAC,AUTO,Covers,0.652319,AMERICAN,LARGE,GM,0.147942,0.177067,0.208106,0.231266,0.164342,0.192768,0.22616,0.250899,FL,0.142008,0,0.214895,1
MANHEIM,0.444444,FORD,AUTO,Alloy,0.643374,AMERICAN,LARGE,FORD,0.216775,0.258083,0.298126,0.330362,0.238537,0.279307,0.315602,0.352378,AZ,0.166099,0,0.14838,1
MANHEIM,0.555556,CHEVROLET,AUTO,Alloy,0.685902,AMERICAN,MEDIUM,GM,0.191486,0.222256,0.191468,0.215696,0.210025,0.244713,0.210026,0.240082,MO,0.200911,0,0.240193,1
ADESA,1,TOYOTA,AUTO,NULL,0.835443,ASIAN,MEDIUM,OTHER,0.16261,0.164128,0.197528,0.195078,0.174808,0.177506,0.209214,0.209753,CO,0.163558,0,0.147101,1
ADESA,0.333333,KIA,AUTO,NULL,0.403275,ASIAN,MEDIUM,OTHER,0.105201,0.124892,0.168,0.185987,0.118236,0.138897,0.180116,0.20071,NC,0.146318,0,0.022882,1
ADESA,0.444444,FORD,AUTO,NULL,0.64818,AMERICAN,LARGE,FORD,0.379442,0.454098,0.379429,0.440708,0.402653,0.450158,0.402635,0.441666,AZ,0.238485,0,0.048465,1
OTHER,0.222222,CHRYSLER,AUTO,Covers,0.501722,AMERICAN,MEDIUM,CHRYSLER,0.167375,0.180337,0.226179,0.22667,0.168501,0.182373,0.237081,0.244129,CA,0.129851,0,0.107021,1
MANHEIM,0.444444,JEEP,AUTO,Alloy,0.667054,AMERICAN,SMALL,CHRYSLER,0.218124,0.255624,0.287495,0.304144,0.235171,0.273312,0.286085,0.312506,TX,0.175603,0,0.031836,1
ADESA,0.444444,SUZUKI,AUTO,NULL,0.45345,ASIAN,MEDIUM,OTHER,0.177192,0.192102,0.249515,0.249674,0.18898,0.208085,0.267541,0.269711,NC,0.160132,0,0.065094,1
MANHEIM,0.555556,CHEVROLET,AUTO,Alloy,0.711413,AMERICAN,LARGE,GM,0.179115,0.221614,0.277714,0.295806,0.191073,0.234071,0.288232,0.309958,NV,0.195827,0,0.184906,1
MANHEIM,0.444444,FORD,AUTO,Alloy,0.740721,AMERICAN,SMALL,FORD,0.146019,0.177235,0.14602,0.171999,0.159562,0.197333,0.159556,0.193614,TX,0.130625,0,0.074048,1
MANHEIM,0.888889,FORD,AUTO,Alloy,0.663447,AMERICAN,MEDIUM,FORD,0.039009,0.053014,0.090897,0.101708,0.066472,0.084559,0.126319,0.141701,PA,0.123884,0,0.107732,1
OTHER,0.444444,CHEVROLET,AUTO,NULL,0.561032,AMERICAN,SMALL,GM,0.113267,0.133695,0.181661,0.19327,0.133369,0.154847,0.201933,0.218822,TX,0.13825,0,0.037806,1
MANHEIM,1,OLDSMOBILE,AUTO,Alloy,0.665152,AMERICAN,SPECIAL,GM,0.059504,0.084006,0.11208,0.136414,0.084349,0.108923,0.12831,0.159164,PA,0.103771,0,0.633883,1
ADESA,0.333333,CHEVROLET,MANUAL,Covers,0.304558,AMERICAN,SMALL,GM,0.09682,0.116508,0.152186,0.167654,0.113229,0.128723,0.176056,0.183347,PA,0.109849,0,0.017055,1
OTHER,0.444444,NISSAN,AUTO,Alloy,0.683837,ASIAN,LARGE,OTHER,0.264912,0.31691,0.264904,0.307559,0.27562,0.327843,0.275608,0.32165,AL,0.232738,0,0.111001,1
MANHEIM,0.444444,SUZUKI,MANUAL,Covers,0.553007,ASIAN,MEDIUM,OTHER,0.101671,0.120225,0.159017,0.185234,0.103301,0.121655,0.158927,0.171305,TX,0.099129,0,0.010091,1
ADESA,0.333333,PONTIAC,AUTO,NULL,0.581575,AMERICAN,MEDIUM,GM,0.17214,0.200263,0.17212,0.19435,0.184199,0.213062,0.184175,0.209029,TX,0.129851,0,0.06552,1
OTHER,0.777778,DODGE,AUTO,Alloy,0.737105,AMERICAN,LARGE,CHRYSLER,0.191142,0.228488,0.263867,0.301105,0.185783,0.221532,0.261229,0.281128,TX,0.240032,0,0.116686,1
ADESA,0.555556,SATURN,MANUAL,Alloy,0.594831,AMERICAN,MEDIUM,GM,0.138355,0.161417,0.206645,0.232195,0.134274,0.162986,0.201907,0.219971,CA,0.122558,0,0.165009,1
ADESA,0.444444,FORD,AUTO,NULL,0.572512,AMERICAN,MEDIUM,FORD,0.08884,0.109577,0.088824,0.106354,0.102113,0.123828,0.102093,0.12149,TX,0.109849,0,0.051592,1
OTHER,0.333333,FORD,AUTO,Covers,0.633409,AMERICAN,SPECIAL,FORD,0.130088,0.159489,0.130073,0.154797,0.160354,0.191723,0.160342,0.188093,MS,0.110512,0,0.14838,1
MANHEIM,0.555556,DODGE,AUTO,Alloy,0.775277,AMERICAN,LARGE,CHRYSLER,0.182272,0.201185,0.249595,0.251431,0.20581,0.223842,0.280742,0.288673,TX,0.17483,0,0.022456,1
MANHEIM,0.444444,CHRYSLER,AUTO,Alloy,0.55224,AMERICAN,MEDIUM,CHRYSLER,0.107756,0.129698,0.18012,0.213084,0.111702,0.135625,0.179854,0.217972,TX,0.128194,0,0.107021,1
MANHEIM,0.777778,NISSAN,MANUAL,Covers,0.727212,ASIAN,MEDIUM,OTHER,0.128107,0.148506,0.18812,0.203315,0.12907,0.147202,0.186218,0.200859,CO,0.145765,0,0.061399,1
ADESA,0.444444,ACURA,AUTO,NULL,0.66553,ASIAN,SPECIAL,OTHER,0.352977,0.384736,0.352957,0.37338,0.362402,0.394583,0.362379,0.387129,TX,0.214393,0,0.131751,1
OTHER,0.777778,PONTIAC,AUTO,NULL,0.706958,AMERICAN,LARGE,GM,0.11697,0.150043,0.1739,0.192089,0.120329,0.152839,0.181006,0.208579,NC,0.131951,0,0.319784,1
ADESA,0.222222,PONTIAC,AUTO,Alloy,0.471522,AMERICAN,SMALL,GM,0.201447,0.206718,0.264771,0.259041,0.209289,0.220349,0.275923,0.280579,TN,0.141013,0,0.029704,1
OTHER,0.888889,CHRYSLER,AUTO,Alloy,0.708302,AMERICAN,MEDIUM,CHRYSLER,0.027269,0.040354,0.027269,0.039176,0.041439,0.055713,0.041434,0.054662,CO,0.087857,0,0.172115,1
OTHER,0.666667,CHEVROLET,AUTO,Alloy,0.849169,AMERICAN,LARGE,GM,0.074459,0.094402,0.074445,0.091612,0.090714,0.110133,0.0907,0.108049,CA,0.081005,0,0.311114,1
MANHEIM,0.444444,CHRYSLER,AUTO,Alloy,0.725724,AMERICAN,SPECIAL,CHRYSLER,0.258568,0.310343,0.335787,0.364365,0.269312,0.318851,0.325974,0.356925,FL,0.163005,0,0.184906,1
MANHEIM,0.666667,DODGE,AUTO,Alloy,0.480116,AMERICAN,SPECIAL,CHRYSLER,0.073225,0.096023,0.073223,0.093194,0.076005,0.096769,0.07598,0.094934,MO,0.117806,0,0.154775,1
OTHER,0.333333,CHEVROLET,AUTO,Alloy,0.313494,AMERICAN,MEDIUM,GM,0.201562,0.230556,0.271256,0.281969,0.205555,0.239901,0.270606,0.294619,CO,0.17494,0,0.017055,1
MANHEIM,0.444444,PONTIAC,AUTO,Covers,0.512481,AMERICAN,MEDIUM,GM,0.158735,0.182573,0.205236,0.229006,0.16191,0.193923,0.222781,0.240607,AZ,0.17052,0,0.06552,1
MANHEIM,0.555556,PONTIAC,AUTO,Alloy,0.508296,AMERICAN,MEDIUM,GM,0.083989,0.109689,0.083987,0.106454,0.102707,0.12897,0.102695,0.126536,FL,0.099903,0,0.204093,1
MANHEIM,0.222222,FORD,AUTO,NULL,0.758116,AMERICAN,SMALL,FORD,0.372036,0.42822,0.441674,0.465671,0.389755,0.443943,0.436474,0.465524,NV,0.189749,0,0.074048,1
OTHER,0.444444,CHRYSLER,AUTO,NULL,0.777919,AMERICAN,MEDIUM,CHRYSLER,0.103163,0.115418,0.10315,0.112004,0.116228,0.129575,0.11621,0.127111,NC,0.079348,0,0.145395,1
ADESA,0.333333,CHEVROLET,AUTO,Covers,0.661319,AMERICAN,SPECIAL,GM,0.143234,0.202918,0.235136,0.277875,0.169066,0.211522,0.251853,0.281678,TN,0.134935,1,0.231524,1
MANHEIM,0.777778,DODGE,AUTO,Alloy,0.658217,AMERICAN,LARGE,CHRYSLER,0.037603,0.064835,0.037608,0.062933,0.048737,0.077602,0.108562,0.129459,TX,0.06487,0,0.224275,1
MANHEIM,0.111111,PONTIAC,AUTO,Alloy,0.077733,AMERICAN,MEDIUM,GM,0.535679,0.551463,0.582219,0.582823,0.578395,0.580421,0.61253,0.60023,VA,0.322076,0,0.093661,1
MANHEIM,0.888889,FORD,AUTO,Covers,0.597284,AMERICAN,SMALL,FORD,0.04188,0.052008,0.08994,0.096484,0.055017,0.067977,0.107724,0.111822,FL,0.092167,0,0.141131,1
MANHEIM,0.888889,CHEVROLET,AUTO,Alloy,0.813251,AMERICAN,LARGE,GM,0.150508,0.175944,0.187108,0.205588,0.200379,0.237784,0.262591,0.283202,SC,0.193285,0,0.249574,1
MANHEIM,0.333333,DODGE,AUTO,Covers,0.657595,AMERICAN,SPECIAL,CHRYSLER,0.161892,0.200961,0.161887,0.195028,0.161372,0.19461,0.161363,0.190941,CA,0.148417,0,0.165009,1
ADESA,0.555556,CHEVROLET,AUTO,NULL,0.596481,AMERICAN,LARGE,GM,0.101699,0.128609,0.170286,0.197991,0.115888,0.1447,0.17163,0.198436,TN,0.1209,0,0.214895,1
MANHEIM,0.888889,CHRYSLER,AUTO,Covers,0.608772,AMERICAN,MEDIUM,CHRYSLER,0.047219,0.061985,0.047203,0.060171,0.078947,0.096081,0.07894,0.094259,TX,0.092498,0,0.174389,1
MANHEIM,0.555556,FORD,AUTO,Alloy,0.713568,AMERICAN,LARGE,FORD,0.103335,0.1437,0.103336,0.139453,0.116397,0.157404,0.116393,0.154417,TX,0.088078,0,0.018761,1
MANHEIM,0.333333,DODGE,AUTO,Alloy,0.587761,AMERICAN,MEDIUM,CHRYSLER,0.263304,0.303887,0.263309,0.294927,0.270161,0.311041,0.363165,0.393649,FL,0.227102,0,0.131751,1
ADESA,0.666667,FORD,AUTO,NULL,0.664304,AMERICAN,MEDIUM,FORD,0.130576,0.166224,0.203429,0.227097,0.139111,0.177148,0.218643,0.24223,AZ,0.15969,0,0.181637,1
MANHEIM,0.555556,GMC,AUTO,Alloy,0.617403,AMERICAN,MEDIUM,GM,0.166198,0.195065,0.166193,0.189302,0.203349,0.224777,0.203347,0.220521,TX,0.163779,0,0.098493,1
MANHEIM,0.555556,GMC,AUTO,NULL,0.500676,AMERICAN,MEDIUM,GM,0.140393,0.162284,0.140385,0.157509,0.163579,0.198515,0.163563,0.194764,CA,0.205221,0,0.079306,1
OTHER,0.666667,FORD,AUTO,Alloy,0.650543,AMERICAN,MEDIUM,FORD,0.050749,0.072269,0.050738,0.070141,0.064577,0.087117,0.064561,0.085465,AZ,0.102445,0,0.107732,1
ADESA,0.333333,DODGE,AUTO,Covers,0.522788,AMERICAN,MEDIUM,CHRYSLER,0.146564,0.175726,0.225542,0.237845,0.157299,0.183391,0.236584,0.244879,TX,0.134935,0,0.051592,1
MANHEIM,0.333333,CHRYSLER,AUTO,Covers,0.400714,AMERICAN,MEDIUM,CHRYSLER,0.161863,0.183635,0.227056,0.232697,0.16307,0.18779,0.23661,0.245453,TX,0.137035,0,0.072911,1
ADESA,0.555556,FORD,AUTO,Alloy,0.774456,AMERICAN,SPECIAL,FORD,0.06691,0.08831,0.066897,0.085711,0.101519,0.118933,0.101516,0.116693,FL,0.074596,0,0.18647,1
OTHER,0.333333,FORD,AUTO,Alloy,0.619783,AMERICAN,SMALL,FORD,0.151386,0.177542,0.215043,0.221371,0.159477,0.184573,0.216809,0.233986,CA,0.12742,0,0.098493,1
ADESA,0.555556,CHRYSLER,AUTO,Alloy,0.465227,AMERICAN,MEDIUM,CHRYSLER,0.117228,0.136434,0.117209,0.132421,0.130088,0.150254,0.130065,0.147422,AZ,0.107197,0,0.07689,1
MANHEIM,0.222222,MERCURY,AUTO,NULL,0.597158,AMERICAN,MEDIUM,FORD,0.286584,0.332616,0.340279,0.371472,0.296976,0.343297,0.349886,0.38523,CO,0.181903,0,0.048465,1
OTHER,0.555556,JEEP,AUTO,Alloy,0.819257,AMERICAN,SMALL,CHRYSLER,0.196366,0.229606,0.261342,0.270542,0.200124,0.242513,0.261203,0.284876,OK,0.145102,0,0.083997,1
MANHEIM,0.666667,FORD,AUTO,Alloy,0.506547,AMERICAN,MEDIUM,FORD,0.177766,0.198949,0.232027,0.243747,0.16802,0.201182,0.233362,0.254347,CA,0.17704,0,0.079306,1
MANHEIM,0.555556,SUZUKI,AUTO,Alloy,0.442331,ASIAN,LARGE,OTHER,0.0494,0.07062,0.049382,0.068533,0.050717,0.062038,0.117362,0.122164,CA,0.086531,0,0.053297,1
ADESA,0.222222,CHEVROLET,AUTO,Alloy,0.744129,AMERICAN,LARGE,GM,0.255382,0.29936,0.255362,0.290532,0.238,0.27565,0.237998,0.270436,NC,0.164442,0,0.240193,1
OTHER,0.555556,FORD,AUTO,NULL,0.694838,AMERICAN,MEDIUM,FORD,0.09128,0.12668,0.156545,0.187117,0.104517,0.140657,0.168827,0.201834,FL,0.083768,0,0.074048,1
OTHER,0.444444,DODGE,AUTO,Alloy,0.435297,AMERICAN,MEDIUM,CHRYSLER,0.086199,0.102199,0.086193,0.099196,0.199248,0.223127,0.199235,0.218922,AZ,0.124768,0,0.065094,1
ADESA,0.222222,CHRYSLER,AUTO,Covers,0.564261,AMERICAN,MEDIUM,CHRYSLER,0.20426,0.221977,0.269023,0.279684,0.213645,0.225684,0.264058,0.273509,OH,0.169083,0,0.079306,1
ADESA,0.666667,PONTIAC,AUTO,Alloy,0.654754,AMERICAN,MEDIUM,GM,0.091136,0.122041,0.091136,0.118433,0.104376,0.136092,0.104371,0.133507,TX,0.097803,0,0.29079,1
